product_id,product_name,category_Furniture,category_Office Supplies,category_Technology,sub_category_Accessories,sub_category_Appliances,sub_category_Art,sub_category_Binders,sub_category_Bookcases,sub_category_Chairs,sub_category_Copiers,sub_category_Envelopes,sub_category_Fasteners,sub_category_Furnishings,sub_category_Labels,sub_category_Machines,sub_category_Paper,sub_category_Phones,sub_category_Storage,sub_category_Supplies,sub_category_Tables
OFF/SUP-002804,"Acme Shears, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/PAP-002334,Xerox 1888,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-002982,HP Standard 104 key PS/2 Keyboard,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003679,Nokia Lumia 521 (T-Mobile),False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/BIN-001329,3M Organizer Strips,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001800,"Peel & Seel Recycled Catalog Envelopes, Brown",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/PAP-002243,Multicolor Computer Printout Paper,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003143,"SanDisk Flash Drive, Erganomic",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002305,Tops Wirebound Message Log Books,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000816,"Lesro Computer Table, Adjustable Height",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/ACC-003046,"Logitech Numeric Keypad, USB",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002165,"Eaton Memo Slips, Recycled",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/APP-000974,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001717,Fashion Color Clasp Envelopes,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/PAP-002231,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/APP-000885,"Breville Microwave, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002793,"Acme Ruler, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/MAC-003353,"Epson Receipt Printer, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/BIN-001602,UniKeep View Case Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000923,"Cuisinart Toaster, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000327,Office Star Flex Back Scooter Chair with White Frame,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001802,Quality Park Security Envelopes,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/CHA-000351,Safco Contoured Stacking Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000902,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001350,Acco Expandable Hanging Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003562,"Cisco Office Telephone, Cordless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/TAB-000804,"Hon Wood Table, Adjustable Height",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/CHA-000190,"Global Leather & Oak Executive Chair, Burgundy",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000541,"Executive Impressions 14""",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/STO-002651,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/CHA-000184,Global Executive Mid-Back Manager's Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002331,Xerox 1885,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/ACC-003099,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003213,"Canon Fax and Copier, Color",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000474,"Eldon 200 Class Desk Accessories, Burgundy",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/PHO-003753,Samsung Galaxy S4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/BOO-000109,"Safco 3-Shelf Cabinet, Metal",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000012,"Bush Classic Bookcase, Metal",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002319,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000737,Bretford CR4500 Series Slim Rectangular Table,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/LAB-001997,Avery 52,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
OFF/LAB-001998,Avery 520,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/BOO-000140,"Sauder Camden County Collection Libraries, Planked Cherry Finish",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003633,Logitech Mobile Speakerphone P710e - speaker phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/PAP-002424,Xerox 1970,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/LAB-001999,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/PHO-003590,ClearSounds CSC500 Amplified Spirit Phone Corded phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000522,Eldon Radial Chair Mat for Low to Medium Pile Carpets,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ART-001225,Newell 331,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000483,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/BOO-000139,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/LAB-001963,Avery 489,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/COP-003191,"Brother Fax and Copier, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001793,Laser & Ink Jet Business Envelopes,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/LAB-002021,"Avery Shipping Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TEC/ACC-003117,Micropad Numeric Keypads,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001797,Park Ridge Embossed Executive Business Envelopes,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/ENV-001677,"Ames Mailers, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TEC/ACC-003080,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000569,"Linden 10"" Round Wall Clock, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/PAP-002474,Xerox 214,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000235,Hon 4070 Series Pagoda Round Back Stacking Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000313,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003549,"BlueLounge Milo Smartphone Stand, White/Metallic",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000549,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/TAB-000709,"Bevis Computer Table, Adjustable Height",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/ACC-003007,Kingston Digital DataTraveler 8GB USB 2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-002988,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000371,12-1/2 Diameter Round Wall Clock,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/FUR-000430,"DAX Metal Frame, Desktop, Stepped-Edge",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/LAB-001985,Avery 509,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/FUR-000636,"Tenex Clock, Duo Pack",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/PHO-003619,Jabra Supreme Plus Driver Edition Headset,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/CHA-000254,"Hon Executive Leather Armchair, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001867,"Advantus Thumb Tacks, 12 Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/ART-001191,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003708,Panasonic KX T7736-B Digital phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003634,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/MAC-003475,"StarTech Printer, Durable",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/PAP-002268,"SanDisk Message Books, Multicolor",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/COP-003212,"Canon Copy Machine, Laser",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/APP-000874,Bionaire 99.97% HEPA Air Cleaner,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002659,Rogers Deluxe File Chest,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/PHO-003781,Shocksock Galaxy S4 Armband,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/ACC-003159,"SanDisk Numeric Keypad, Erganomic",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002624,File Shuttle I and Handi-File,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/STO-002722,Standard Rollaway File with Lock,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/PAP-002210,Green Bar Computer Printout Paper,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/TAB-000721,"Bevis Round Table, Adjustable Height",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/SUP-002822,"Elite Letter Opener, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/COP-003192,"Brother Fax and Copier, Laser",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002906,"Stiletto Ruler, Easy Grip",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TEC/MAC-003425,"Okidata Receipt Printer, Red",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
OFF/SUP-002887,"Kleencut Trimmer, Easy Grip",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/PAP-002417,Xerox 1964,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/ENV-001761,"Jiffy Manila Envelope, Recycled",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/STO-002541,"Companion Letter/Legal File, Black",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/BIN-001366,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003760,Samsung HM1900 Bluetooth Headset,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/LAB-002124,"Smead Shipping Labels, 5000 Label Set",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/TAB-000684,"Barricks Computer Table, with Bottom Storage",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/PAP-002442,Xerox 1987,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TEC/COP-003231,Canon PC940 Copier,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TEC/COP-003292,"Sharp Copy Machine, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001843,"Advantus Clamps, 12 Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/PAP-002147,Astroparche Fine Business Paper,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002197,"Enermax Note Cards, Multicolor",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/CHA-000305,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002501,"Xerox Color Copier Paper, 11"" x 17"", Ream",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/BIN-001575,Poly Designer Cover & Back,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001486,GBC DocuBind 300 Electric Binding Machine,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/MAC-003369,"Konica Calculator, Durable",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/FUR-000510,"Eldon Image Series Desk Accessories, Burgundy",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/STO-002768,Woodgrain Magazine Files by Perma,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/TAB-000792,Hon Non-Folding Utility Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/FUR-000479,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ENV-001750,"Jiffy Clasp Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
FUR/FUR-000561,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
FUR/TAB-000686,"Barricks Conference Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/PHO-003555,"Cisco Audio Dock, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/FAS-001835,"Accos Staples, 12 Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/APP-000922,"Cuisinart Stove, White",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000269,"Hon Swivel Stool, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000599,"Rubbermaid Door Stop, Durable",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/FAS-001875,Assorted Color Push Pins,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TEC/MAC-003427,"Okidata Receipt Printer, Wireless",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
FUR/TAB-000795,Hon Rectangular Conference Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TEC/ACC-003129,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003661,"Motorola Signal Booster, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
FUR/FUR-000622,Stackable Trays,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/PHO-003527,ARKON Windshield Dashboard Air Vent Car Mount Holder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/LAB-002127,"Smead Shipping Labels, Laser Printer Compatible",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/FUR-000542,"Executive Impressions 14"" Contract Wall Clock",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TEC/ACC-002980,First Data FD10 PIN Pad,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000111,"Safco 3-Shelf Cabinet, Pine",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/FAS-001882,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/BIN-001387,Avery Binder Labels,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002917,"Stiletto Shears, Steel",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/CHA-000325,"Office Star Executive Leather Armchair, Red",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000830,"Lesro Training Table, Fully Assembled",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/CHA-000291,"Novimex Rocking Chair, Adjustable",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000827,"Lesro Round Table, with Bottom Storage",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/TAB-000822,"Lesro Conference Table, with Bottom Storage",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/SUP-002854,"Fiskars Scissors, Serrated",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
OFF/FAS-001871,Advantus T-Pin Paper Clips,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TEC/PHO-003792,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TEC/PHO-003585,Clarity 53712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/APP-000895,"Breville Stove, Silver",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/CHA-000232,High-Back Leather Manager's Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001434,Canvas Sectional Post Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-002945,Belkin QODE FastFit Bluetooth Keyboard,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002667,"Rogers Jumbo File, Granite",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/PHO-003741,RCA ViSYS 25425RE1 Corded phone,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/LAB-001961,Avery 487,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FUR/CHA-000195,Global Low Back Tilter Chair,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000911,"Cuisinart Microwave, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/COP-003308,"Sharp Personal Copier, High-Speed",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
OFF/ART-001201,Newell 31,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000744,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FUR/CHA-000207,Harbour Creations 67200 Series Stacking Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003021,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000995,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000873,Belkin Premiere Surge Master II 8-outlet surge protector,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002195,"Enermax Message Books, Recycled",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/BOO-000125,"Safco Library with Doors, Metal",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/ENV-001668,"Ames Clasp Envelope, Security-Tint",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
OFF/STO-002547,Desktop 3-Pocket Hot File,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TEC/PHO-003522,"Apple Smart Phone, with Caller ID",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/ART-001226,Newell 332,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001585,Recycled Easel Ring Binders,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/BIN-001569,Lock-Up Easel 'Spel-Binder',False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000907,"Cuisinart Coffee Grinder, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/PAP-002153,Computer Printout Paper with Letter-Trim Perforations,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/PAP-002265,"SanDisk Memo Slips, Premium",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
OFF/APP-001013,"Hoover Toaster, Black",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000870,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/TAB-000780,Hon 61000 Series Interactive Training Tables,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OFF/APP-000863,Belkin 7-Outlet SurgeMaster Home Series,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FUR/FUR-000671,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/APP-000857,Avanti 4.4 Cu. Ft. Refrigerator,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/ACC-003169,Sony 32GB Class 10 Micro SDHC R40 Memory Card,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TEC/PHO-003780,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OFF/FAS-001837,"Accos Staples, Bulk Pack",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
OFF/SUP-002904,"Stiletto Letter Opener, High Speed",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/FUR-000584,"Master Giant Foot Doorstop, Safety Yellow",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/ART-001188,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/SUP-002791,Acme Rosewood Handle Letter Opener,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FUR/CHA-000178,Global Deluxe Office Fabric Chairs,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
FUR/BOO-000048,"Dania Corner Shelving, Metal",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
OFF/APP-000972,Holmes 99% HEPA Air Purifier,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OFF/STO-002531,Advantus Rolling Storage Box,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FUR/FUR-000385,"Advantus Door Stop, Duo Pack",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/PAP-002377,Xerox 1927,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
FUR/FUR-000470,"Eldon ""L"" Workstation Diamond Chairmat",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
OFF/STO-002685,Safco Industrial Shelving,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OFF/PAP-002438,Xerox 1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
